(368961, 0.8224858695818229)
(391722, 0.1974984600840055)
(424545, 0.7882857379542898)
(9914, 0.9217554561492206)
(434548, 0.8008606787220413)
(245915, 0.6070033319420909)
(322163, 0.6164697720241074)
(441491, 0.5797087919620548)
(492284, 0.15746412615897976)
(372819, 0.5658872160672003)
(32735, 0.15833743498906475)
(512194, 0.7104505886144409)
(311518, 0.6839357371352661)
(531134, 0.6111095650672683)
(276921, 0.8782064692975864)
(281754, 0.8657370339656605)
(463174, 0.49828049093163745)
(163746, 0.902997253365861)
(514376, 0.6081196240399911)
(217285, 0.42013140609446364)
(97585, 0.8247510594888161)
(98853, 0.37048361099508775)
(571264, 0.8210654432469122)
(2153, 0.5187392243750708)
(132544, 0.4695673735913483)
(164969, 0.7491359177325285)
(46497, 0.8364828662273558)
(95899, 0.886299327486728)
(561958, 0.8766788272852182)
(295231, 0.8498605987102821)
(196754, 0.8189135934497658)
(396568, 0.8382995813130911)
(235857, 0.857473885095825)
(415238, 0.9236326810839727)
(94852, 0.778694969134022)
(95155, 0.5454743497356797)
(516318, 0.8153318154554585)
(95862, 0.7703986501472174)
(125472, 0.747727859568274)
(356424, 0.8220745021790137)
(125936, 0.9053395557387783)
(147725, 0.8188788174192195)
(451714, 0.8124879746937862)
(539445, 0.8935414847248284)
(358525, 0.7154264041994493)
(525286, 0.9181191942822094)
(15956, 0.7910394054785531)
(289594, 0.7040119995390143)
(364126, 0.6400367997912576)
(224675, 0.8983866955471264)
(347335, 0.7412022645669707)
(37689, 0.1336982088602545)
(558854, 0.9179510175120473)
(338219, 0.6988994297457398)
(471789, 0.2887964927963113)
(559547, 0.8140231221916584)
(456496, 0.7836593427562251)
(133244, 0.4781579925084059)
(546964, 0.5166893553955108)
(565778, 0.8858449925745796)
(218424, 0.839423535313818)
(493613, 0.8168211197966008)
(87875, 0.883733984064936)
(367228, 0.8341798738043269)
(172856, 0.8662503433131614)
(29675, 0.8127673422545563)
(538364, 0.6095302038027134)
(179214, 0.8493073733183304)
(486479, 0.7741585077727843)
(267191, 0.78409218303645)
(565877, 0.8885370838258878)
(346968, 0.7489992572704107)
(484978, 0.5497832522698393)
(483999, 0.8950273212706891)
(469192, 0.2649365677338948)
(534394, 0.2307276858401048)
(85376, 0.351861987295595)
(112634, 0.8462816786789304)
(459195, 0.5348348259195204)
(29596, 0.030640025618092894)
(367818, 0.7967359236349649)
(117197, 0.9286897709115577)
(479248, 0.5525340923026274)
(273617, 0.2722443520232874)
(366178, 0.29378202576025003)
(226154, 0.7141168808501192)
(521819, 0.38460694683502716)
(279769, 0.6015048415452524)
(178982, 0.3867202029315109)
