(317433, 0.8726834472258882)
(224222, 0.813406306867084)
(557916, 0.7855035410976489)
(289516, 0.7228515223295353)
(497599, 0.8154399547141501)
(436883, 0.894412669598383)
(511647, 0.7955592958088282)
(167128, 0.7691609359385903)
(322429, 0.8913917177412332)
(126216, 0.9254403002678856)
(517523, 0.8488600034020899)
(361238, 0.7301175802603043)
(486573, 0.8189993850548098)
(156372, 0.7573585152889718)
(383838, 0.8374205291250467)
(222118, 0.8096434013042392)
(361919, 0.9683052809758985)
(342295, 0.936202539376962)
(112798, 0.789759447153415)
(569565, 0.9372741819697273)
(321887, 0.9041410519255256)
(316666, 0.8308440676873805)
(448263, 0.8132178211703951)
(145781, 0.7774615385887234)
(73118, 0.8035396050001454)
(147745, 0.9368725745650497)
(82765, 0.7940060866595589)
(77595, 0.8367472036291096)
(31269, 0.9596220961211759)
(296634, 0.5432996657137259)
(6954, 0.8865010539030169)
(328959, 0.9219273076676685)
(172595, 0.8389309487335644)
(5193, 0.9197747165946973)
(243495, 0.9189591538281641)
(263679, 0.8512432771660806)
(488251, 0.8016860164203151)
(72852, 0.6848580543799024)
(262587, 0.80487406429063)
(215245, 0.9001657884076146)
(397327, 0.8228602950720889)
(45229, 0.7460481302326115)
(477955, 0.7451976378135129)
(242678, 0.7806559679651704)
(459467, 0.669301416865833)
(25394, 0.8631971617281712)
(22479, 0.8690843380641502)
(186637, 0.9350376351117031)
(43581, 0.7399116658142695)
(164637, 0.7636139000444652)
(299355, 0.8041340024364036)
(347254, 0.8678493377918507)
(89271, 0.89838527771446)
(369812, 0.8773560587471133)
(445248, 0.8792473218319917)
(393838, 0.7008330214997489)
(252294, 0.6100381620751103)
(25386, 0.7571545010376651)
(92416, 0.7516737023049899)
(417632, 0.8328050429218333)
(286182, 0.6800191509545109)
(66817, 0.7816244495594287)
(181816, 0.8248835978127873)
(154358, 0.7703005660650958)
(57725, 0.9576317283850402)
(124636, 0.9264599090643971)
(29393, 0.8550620456247509)
(414673, 0.8652864765190814)
(219485, 0.7968380542362745)
(389933, 0.7966621017326692)
(467176, 0.7924980489737878)
(342128, 0.8813947774066553)
(169169, 0.7696786877016772)
(455872, 0.717810030301601)
(119677, 0.9247005643224625)
(91495, 0.8014566560142367)
(256195, 0.89805774051349)
(561366, 0.8256588898060032)
(365745, 0.8810816350138578)
(15335, 0.905818203315256)
(489611, 0.7455524382478607)
(422836, 0.7040271624880098)
(78915, 0.8882793906822307)
(151938, 0.8048124476404326)
(235836, 0.8621305372576727)
(223789, 0.8093374715694509)
(229311, 0.828250995984005)
(228436, 0.8325317936410563)
(447313, 0.8761156606854961)
(383289, 0.9277372867964844)
(572956, 0.8946190135305283)
(347174, 0.7544824144338483)
(576955, 0.7133885827951318)
(17178, 0.6613597182595825)
(4495, 0.23835601115655417)
(562561, 0.817735270816983)
(129492, 0.8546955628885249)
(424162, 0.8273934208426601)
(349678, 0.8402130235181302)
(248111, 0.7943314375692838)
(235778, 0.8622139265158125)
(283113, 0.7966647233889455)
(574297, 0.8879750756805849)
(147415, 0.779148377301086)
(539143, 0.8770650263539147)
(7977, 0.8938972849352675)
(236166, 0.8193424559442729)
(165351, 0.8208954722986627)
(283268, 0.8748100578189623)
(157124, 0.899899836710274)
(384661, 0.7085155940518767)
(179285, 0.8906101204137344)
(255917, 0.9569937867779901)
(132587, 0.8528215103538227)
(481573, 0.9223091630719493)
(18833, 0.7056020238419012)
(148719, 0.8978929691531936)
(43314, 0.12176514587283867)
(49759, 0.9502259903597119)
(368961, 0.9130244402111583)
(112378, 0.5566071410053883)
(391722, 0.7440992397050377)
(552775, 0.8742896138286894)
(424545, 0.8415426906389778)
(9914, 0.9008796667439128)
(434548, 0.8294980565941852)
(245915, 0.8626606703963876)
(322163, 0.8356018219447745)
(441491, 0.78157216015083)
(434996, 0.8868044729037804)
(492284, 0.7696536142477184)
(372819, 0.9297855942473822)
(32735, 0.7521440648859223)
(512194, 0.9059335758614281)
(311518, 0.9458535889318027)
(531134, 0.7312364743768526)
(244181, 0.871009413816236)
(276921, 0.8919669118870478)
(96493, 0.8522522914374575)
(357941, 0.7959473606804806)
(281754, 0.7923926535008756)
(463174, 0.8703145466699108)
(344795, 0.8825723734785008)
(163746, 0.9255919093831013)
(514376, 0.8455139574423716)
(217285, 0.8389215528598424)
(97585, 0.8553328833046956)
(98853, 0.8659497788950987)
(571264, 0.7565357700301893)
(2153, 0.8778681747785524)
(132544, 0.7230080075430786)
(328683, 0.7742808297029327)
(164969, 0)
(46497, 0.9709210860310882)
(95899, 0.9591146707280992)
(561958, 0.9423078264203977)
(295231, 0.8556316517117998)
(284698, 0.5213170677062121)
(82846, 0.9454221181187764)
(196754, 0.9019713180752612)
(7386, 0.7614977982223546)
(396568, 0.905038743106009)
(235857, 0.8919603556852315)
(247838, 0.9106341264117505)
(415238, 0.8703691970444183)
(336658, 0.7236126494219578)
(134112, 0.8980611421463989)
(94852, 0.8834659758519539)
(95155, 0.8784063965336879)
(516318, 0.7433110696364842)
(565391, 0.7162582666092822)
(95862, 0.533212302590962)
(125472, 0.9052692712029686)
(356424, 0.8394131427773984)
(125936, 0.8941417560706948)
(147725, 0.8616624250483432)
(98261, 0.920893968658555)
(451714, 0.9183725321341869)
(231237, 0.9424705140699412)
(539445, 0.9194923771111292)
(358525, 0.8062074555971117)
(525286, 0.7522351142248963)
(15956, 0.8755268076174111)
(329323, 0.8775827287995918)
(289594, 0.816382379634248)
(364126, 0.7298092240686821)
(224675, 0.9761433867242078)
(347335, 0.9011391942662886)
(296224, 0.844857811740696)
(37689, 0.5500918175604501)
(186449, 0.7371820960941866)
(558854, 0.8389515103471749)
(338219, 0.8756478361873474)
(471789, 0.9417887580763484)
(559547, 0.7938975189694285)
(345385, 0.6189619715005713)
(456496, 0.8743372958002392)
(133244, 0.8378929144389947)
(546964, 0.867243790368867)
(289393, 0.8949324532862541)
(565778, 0.7996895067258528)
(218424, 0.8779816452165298)
(493613, 0.8897792281149417)
(87875, 0.8492776425337796)
(367228, 0.8305608497337623)
(172856, 0.8927881944530611)
(29675, 0.9657549849825058)
(538364, 0.837452502760331)
(179214, 0.8596756295548915)
(389812, 0.8999741716659637)
(486479, 0.8000994030753993)
(433192, 0.9236013854754488)
(267191, 0.8514034046033696)
(565877, 0.8290008293906633)
(346968, 0.7905018705831699)
(484978, 0.8850745189584416)
(131386, 0.9179887434934152)
(483999, 0.8189443173289307)
(469192, 0.929418918349193)
(549167, 0.8520412992576308)
(534394, 0.917492644122588)
(6818, 0.8478861399568159)
(66841, 0.8470389542153903)
(85376, 0.8420608767378569)
(112634, 0.9213425642622824)
(93353, 0.8665256119289793)
(459195, 0.8899966499588082)
(29596, 0.02653777124028495)
(367818, 0.8170706315014389)
(117197, 0.89355404996626)
(479248, 0.7275790564056016)
(273617, 0.7936129490236885)
(366178, 0.8114249530611896)
(226154, 0.8378910083044179)
(11813, 0)
(521819, 0.877510620661953)
(279769, 0.8026127995288727)
(178982, 0.8245424079668403)
(378873, 0.420403528120089)
(215723, 0.8879803968440845)
(269121, 0.8551894282519295)
(194716, 0.8087761361051369)
(33854, 0.8607599706976018)
(187362, 0.8102144217689228)
(368684, 0.8339102255522887)
(8277, 0.7351916945870353)
(119828, 0.8179334819378176)
(255912, 0.7782502069470768)
(329827, 0.9099627295420392)
(118367, 0.7856623568802724)
(2431, 0.8707927112771239)
(532855, 0.8109521205640486)
(171382, 0.8628489490707576)
(468332, 0.9085412878652063)
(414638, 0.828021282005734)
(475732, 0.7909784875957453)
(154213, 0.8097881064407201)
(416758, 0.922778471135074)
(543581, 0.7564223435507901)
(458755, 0.8426304348561391)
(57232, 0.8810348263612139)
(22892, 0.8550301614842541)
(279774, 0.8917367826536285)
(423944, 0.7080700224378436)
(8211, 0.7585928766061815)
(415727, 0.76210380374841)
(226662, 0.821257250064899)
(185472, 0.8254033420999677)
(48564, 0.8539818117423439)
(334719, 0.8328659501589574)
(339823, 0.8069787174583463)
(119641, 0.903480220200341)
(468245, 0.7326235382358893)
(76547, 0.7175249651132137)
(239274, 0.8308403221334528)
(175438, 0.879534086441243)
(293245, 0.798616684896432)
(427649, 0.8280368164684111)
(213547, 0.7668811881460194)
(431896, 0.8489400670947592)
(2299, 0.8489407772816973)
(186296, 0.9091149640446754)
(18491, 0.9196426183896025)
(462576, 0.8277100004880112)
(86483, 0.3022207623948464)
(399462, 0.9399872147857395)
(389566, 0.9188441044711025)
(81988, 0.8460935357988395)
(415536, 0.8977850368536695)
(166768, 0.8619932235077117)
(564127, 0.8114496727875266)
(193429, 0.917829421804534)
(257566, 0.770290458047633)
(248334, 0.8802268192192091)
(133631, 0.7071693080226736)
(247917, 0.9409914092402812)
(17714, 0.83316461381262)
(474452, 0.8431297347712885)
(468925, 0.9011938236500426)
(85911, 0.772046209244971)
(396729, 0.7679006855506508)
(426372, 0.8710305939933451)
(493772, 0.8173864143319047)
(398742, 0.8658483839215952)
(471756, 0.8624724877530083)
(179642, 0.7867504063492174)
(389316, 0.6805158259264478)
(5477, 0.5500796319648842)
(167572, 0.7936919293207629)
(311928, 0.8953885530111455)
(273198, 0.8854645738102892)
(566282, 0.8422008719059193)
(252776, 0.8895113368151638)
(322959, 0.8487334639108335)
(24567, 0.13572367038987015)
(494759, 0.674600274574364)
(18837, 0.8116950226257607)
(181421, 0.7410884666183479)
(168458, 0.8836005454202155)
(463283, 0.9286157704451472)
(479596, 0.5091780814644258)
(193245, 0.9093146089397022)
(447187, 0.7725950323657258)
(262631, 0.8651879444772441)
(579818, 0.5188189938344197)
(565563, 0.8984435493127083)
(563349, 0.8446515288876363)
(2592, 0.797649473354555)
(347456, 0.9159120988616477)
(527215, 0.8398861066245511)
(475365, 0.95139825067907)
(253433, 0.8531656929832744)
(348488, 0.7639647961970818)
(459437, 0.7770246313414003)
(441468, 0.8691173561258946)
(143556, 0.8737925027421738)
(358427, 0.7420339857766426)
(155451, 0.7679353048098428)
(524456, 0.7408234366731525)
(423798, 0.6815611728942949)
(344621, 0.8863725820059205)
(75393, 0.8264204382062782)
(222455, 0.8831316302686842)
(464824, 0.7837834499369174)
(263299, 0.8214336553613698)
(561335, 0.7192260787711655)
(329455, 0.7662205650686532)
(197658, 0.8744603785090717)
(491464, 0.7553202852800786)
(298738, 0.684449726542565)
(148957, 0.9424451155700112)
(265777, 0.7624946364782608)
(284725, 0.7975004837842209)
(188296, 0.8841635272699659)
(148783, 0.9051199329499938)
(181859, 0.8199633957928627)
(239843, 0.8812297384019542)
(175443, 0.8043239996883337)
(455219, 0.8483733773433899)
(232646, 0.937453707625057)
(222458, 0.9193051095981444)
(572462, 0.8229430397832963)
(165681, 0.6006504739535261)
(152771, 0.7831180660026648)
(39477, 0.8356929413704656)
(184611, 0.6199398024107746)
(9483, 0.9182235104285943)
(47571, 0.9002313887185255)
(89648, 0.8361003299141803)
(283318, 0.7318441463770308)
(22396, 0.8963162837251686)
(298396, 0.7430640999770052)
(566524, 0.8972880393734388)
(57238, 0.8586276407309682)
(523782, 0.8799388129576218)
(8532, 0.8753266119253635)
(95843, 0.9211316233538847)
(215114, 0.7356739850160193)
(213224, 0.9120592187607625)
(256868, 0.904606993369546)
(494869, 0.8325192064504283)
(428562, 0.8351226005068403)
(66561, 0.9213828212874786)
(139883, 0.8516016275118943)
(166747, 0.8269145430278757)
(315257, 0.828767740940797)
(199977, 0.8336424509158322)
(325527, 0.9419992947383765)
(445846, 0.6427036397046351)
(5586, 0.1931601655565745)
(253695, 0.7833497697885659)
(184321, 0.7784000311239488)
(267351, 0.8608316615543843)
(518326, 0.7722857102817133)
(173383, 0.5620245850576279)
(55167, 0.888777307366821)
(236914, 0.901850392563175)
(227478, 0.8134838073533842)
(67213, 0.8943607571377044)
(74733, 0.8370300288638909)
(397354, 0.78266609106916)
(488166, 0.7862275008606867)
(334417, 0.8248068415848104)
(283785, 0.572059363262428)
(323828, 0.843797303357893)
(34417, 0.9183143108156546)
(571857, 0.803932837874288)
(35279, 0.9094305548433242)
(355169, 0.8292782503488243)
(178744, 0.8199209625318928)
(562229, 0.838943179358113)
(492878, 0.7505070421531418)
(376284, 0.8868040109282505)
(217872, 0.8462478915663957)
(335177, 0.8654916534222451)
(322352, 0.7353116883353654)
(357816, 0.782530513115012)
(452891, 0.8167008911651055)
(68286, 0.6878572697570875)
(545594, 0.8179165978369816)
(785, 0.911347811402353)
(193674, 0.8595763195013547)
(541664, 0.6808844356638022)
(192191, 0.9511658356195846)
(15746, 0.268814891086648)
(384651, 0.7543169716767111)
(552842, 0.662776069057581)
(526392, 0.8435393854037395)
(575815, 0.9110553362314564)
(427655, 0.8610466927795872)
(9769, 0.10447014669905612)
(221872, 0.7618525507328485)
(553776, 0.9163719887457238)
(172935, 0.9017102610659)
(442463, 0.893336241738932)
(294163, 0.7954597782339292)
(155443, 0.8457285670760325)
(155341, 0.913901233801278)
(174123, 0.8419768269273359)
(363784, 0.810630408494251)
(393226, 0.8600702108452154)
(84674, 0.6243415257645882)
(517687, 0.9003077514332886)
(199442, 0.7641120959036143)
(91921, 0.8558975176135653)
(511384, 0.928929691437461)
(298697, 0.8881120246588499)
(166259, 0.8862823335665035)
(482319, 0.7973083634631504)
(118921, 0.9218244172232796)
(361142, 0.8726678520596074)
(512657, 0.736611116860274)
(349594, 0.8346904226646896)
(189698, 0.9420100769052859)
(241677, 0.8550133524000361)
(224337, 0.8713905586432362)
(71711, 0.7927069581982815)
(149375, 0.885534798659485)
(437514, 0.8406366385999003)
(293858, 0.8680880674287005)
(534664, 0.9115276652870061)
(481582, 0.893811356149053)
(269932, 0.8726086049325696)
(186632, 0.5366970125209978)
(311883, 0.8071069665570165)
(519569, 0.7773103299106453)
(176634, 0.6894460215977213)
(377113, 0.9097423284312742)
(513567, 0.8076710453014512)
(142472, 0.9005047075783752)
(464689, 0.8041895859743448)
(541952, 0.7664789968862649)
(578871, 0.8580892843591087)
(292155, 0.8636989677951101)
(496722, 0.6532632991734192)
(26926, 0.3007380572203673)
(348216, 0.6451035735256009)
(171298, 0.911103098038521)
(49259, 0.8583356530325552)
(186929, 0.581668503000446)
(263969, 0.8464447390410008)
(449661, 0.7249393176902545)
(357748, 0.8327973561332507)
(532481, 0.8104220869377876)
(9772, 0.8338272595104014)
(261712, 0.8754837338783649)
(352618, 0.8332806719598931)
(456394, 0.7712173645168794)
(325991, 0.8970317855201232)
(51712, 0.8705575710555014)
(318114, 0.8161073500288435)
(456143, 0.7974340710093331)
(11197, 0.1292210335227208)
(529939, 0.8410559603215413)
(532575, 0.908913593516087)
(271471, 0.8223173652778195)
(153632, 0.8207817058838207)
(159791, 0.8685876902220254)
(216419, 0.7835794034386125)
(99114, 0.8569487356857302)
(296969, 0.9470013926354449)
(211674, 0.7886054691415318)
(76211, 0.5598667748545555)
(51961, 0.8649264613653277)
(175387, 0.9280800854832715)
(144784, 0.7788986001704189)
(92839, 0.9374724874777665)
(278848, 0.8448491798995729)
(147498, 0.8851230924405767)
(417249, 0.942697365708057)
(429718, 0.823463720878934)
(21465, 0.820347775560822)
(115898, 0.885106830986143)
(191471, 0.9483098941066969)
(516916, 0.8055009980046222)
(419379, 0.7896035789968396)
(445999, 0.9276401212992469)
(468632, 0.9061831621468293)
(88432, 0.8891121509728016)
(352491, 0.7671719353248758)
(393469, 0.620227115970208)
(78843, 0.819365620415191)
(447917, 0.8556370454536455)
(115245, 0.7923741117360399)
(176232, 0.4099909811564385)
(223738, 0.853826568490588)
(279541, 0.8475350004102906)
(161397, 0.7918718933634337)
(28285, 0.8822690393470576)
(14831, 0.9258099690513093)
(1296, 0.8077763262444206)
(95786, 0.9536499241152282)
(568195, 0.7695823186132691)
(444879, 0.9280493616984518)
(462756, 0.6506203000659609)
(446651, 0.778031280112582)
(459757, 0.8736764188728282)
(497568, 0.8285426263308684)
(477689, 0.8076606778323454)
(559348, 0.932949677573405)
(474854, 0.8087132449372255)
(41888, 0.8071946125092904)
(174231, 0.6904029319055922)
(527695, 0.7392320912795214)
(192699, 0.9426697370904463)
(313454, 0.8512856857584149)
(158744, 0.865133997334906)
(484893, 0.9014769241781061)
(548524, 0.7598766719832712)
(21879, 0.8958753250983011)
(424975, 0.7240363852882696)
(156924, 0.9341031988224623)
(181796, 0.8248699518338316)
(255165, 0.6458931102922515)
(371749, 0.8490224381844376)
(329219, 0.8230079060690609)
(356169, 0.6481389013004105)
(485972, 0.8618968909023863)
(119911, 0.8482450347116254)
(365385, 0.776167162957309)
(127476, 0.8274019115177728)
(93717, 0.8541547034939803)
(184324, 0.7960221792929763)
(358923, 0.7333124527052188)
(181753, 0.8301644791984518)
(5529, 0.7624911809997916)
(278749, 0.8222897373304678)
(127394, 0.8354569683477053)
(13729, 0.6233176044433734)
(144984, 0.8515940897706811)
(63552, 0.8460406780831728)
(384666, 0.9405752664587795)
(76416, 0.8417498664989558)
(82986, 0.7802220618596942)
(93437, 0.6745171304434829)
(497867, 0.858206417052243)
(219271, 0.8861438833346784)
(312213, 0.9118919802370026)
(577584, 0.813001977369356)
(475387, 0.8668526272510376)
(545219, 0.784069379048206)
(554595, 0.7846823885137506)
(47121, 0.7331937900818096)
(288762, 0.8254316970125637)
(66231, 0.8734825473318679)
(79588, 0.9204885957239672)
(166918, 0.6335709959527377)
(42296, 0.8739351229517851)
(79229, 0.8823338708751733)
(186873, 0.7636650023056418)
(424721, 0.8159080514635804)
(134886, 0.8935164729374444)
(29397, 0.786212102533227)
(374982, 0.8598214758628473)
(474786, 0.7136871835191535)
(374369, 0.758724389997782)
(44877, 0.8468550697229331)
(9891, 0.8520376166544501)
(189451, 0.8866130035293094)
(88848, 0.9060002559762808)
(96427, 0.5968303598994291)
(338986, 0.8122795598997559)
(434459, 0.82870721732936)
(48924, 0.8625975910887541)
(91619, 0.7555920228981545)
(125129, 0.8255991901262295)
(242287, 0.818982616930822)
(253452, 0.7339498267811516)
(363875, 0.793034955710902)
(177861, 0.8285332616923232)
(161861, 0.7663736845305282)
(535858, 0.7355803429255446)
(493284, 0.9155886023601617)
(288685, 0.8520609458407526)
(528524, 0.8709183905349229)
(475678, 0.9397788237335466)
(185292, 0.5726437460245737)
(399655, 0.7612856148012145)
(366711, 0.8964021414388107)
(31296, 0.6862437658490407)
(278463, 0.6945003607406615)
(473869, 0.8758559619843729)
(297595, 0.8122841518688821)
(116362, 0.4551924954002662)
(414385, 0.7814046746083957)
(76625, 0.8588946657738266)
(85665, 0.830736223224859)
(447465, 0.8870564484268321)
(7574, 0.7499132931899409)
(36539, 0.7513429702379512)
(287545, 0.9455746565395469)
(494913, 0.7640977210813362)
(216296, 0.7560535483362356)
